filename,box,class
S2-N0504M03410.jpg,"[75, 443, 232, 689]",18
S2-N0504M03428.jpg,"[916, 314, 1225, 460]",13
S2-N0504M03428.jpg,"[1010, 0, 1205, 233]",18
S2-N0504M03428.jpg,"[1379, 0, 1920, 343]",20
S2-N0504M03429.jpg,"[241, 303, 421, 476]",13
S2-N0504M03429.jpg,"[91, 314, 307, 491]",13
S2-N0504M03429.jpg,"[580, 0, 1853, 310]",20
S2-N0504M03430.jpg,"[187, 267, 407, 434]",13
S2-N0504M03430.jpg,"[340, 260, 507, 424]",13
S2-N0504M03430.jpg,"[656, 0, 1920, 276]",20
S2-N0504M03431.jpg,"[478, 281, 638, 430]",13
S2-N0504M03431.jpg,"[337, 285, 546, 431]",13
S2-N0504M03431.jpg,"[1055, 0, 1920, 285]",20
S2-N0504M03431.jpg,"[798, 109, 1049, 282]",20
S2-N0504M03431.jpg,"[0, 62, 649, 353]",31
S2-N0504M03435.jpg,"[1188, 217, 1345, 377]",13
S2-N0504M03435.jpg,"[1032, 217, 1203, 382]",13
S2-N0504M03435.jpg,"[1501, 0, 1920, 247]",20
S2-N0504M03435.jpg,"[377, 377, 431, 451]",41
S2-N0504M03436.jpg,"[578, 253, 763, 409]",13
S2-N0504M03436.jpg,"[431, 230, 660, 386]",13
S2-N0504M03436.jpg,"[929, 138, 1216, 378]",20
S2-N0504M03436.jpg,"[1224, 0, 1920, 407]",20
S2-N0504M03436.jpg,"[1552, 395, 1730, 614]",31
S2-N0504M03436.jpg,"[1759, 380, 1884, 658]",31
S2-N0504M03437.jpg,"[365, 205, 601, 361]",13
S2-N0504M03437.jpg,"[522, 198, 698, 359]",13
S2-N0504M03437.jpg,"[862, 0, 1920, 243]",20
S2-N0504M03438.jpg,"[393, 174, 564, 327]",13
S2-N0504M03438.jpg,"[222, 185, 458, 352]",13
S2-N0504M03438.jpg,"[731, 0, 1920, 210]",20
S2-N0504M03439.jpg,"[1201, 233, 1391, 407]",13
S2-N0504M03439.jpg,"[1342, 255, 1540, 408]",13
S2-N0504M03439.jpg,"[1636, 110, 1920, 351]",20
S2-N0504M03439.jpg,"[589, 267, 642, 337]",41
S2-N0504M03444.jpg,"[624, 689, 680, 802]",41
S2-N0504M03452.jpg,"[0, 0, 1432, 491]",20
S2-N0504M03454.jpg,"[1083, 264, 1177, 308]",9
S2-N0504M03454.jpg,"[0, 0, 1111, 500]",20
S2-N0504M03455.jpg,"[1260, 0, 1920, 422]",20
S2-N0504M03456.jpg,"[1758, 343, 1889, 412]",9
S2-N0504M03456.jpg,"[98, 0, 1739, 483]",20
S2-N0504M03489.jpg,"[203, 39, 462, 373]",11
S2-N0504M03489.jpg,"[814, 254, 1044, 429]",23
S2-N0504M03493.jpg,"[792, 0, 1920, 750]",20
S2-N0504M03496.jpg,"[1073, 298, 1218, 398]",23
S2-N0504M03526.jpg,"[118, 72, 218, 156]",9
S2-N0504M03526.jpg,"[1343, 0, 1920, 1027]",20
S2-N0504M03526.jpg,"[722, 31, 1344, 369]",20
S2-N0504M03527.jpg,"[576, 113, 645, 184]",9
S2-N0504M03527.jpg,"[1112, 179, 1551, 436]",20
S2-N0504M03527.jpg,"[1558, 0, 1916, 1072]",20
S2-N0504M03529.jpg,"[407, 115, 448, 345]",14
S2-N0504M03529.jpg,"[184, 181, 257, 361]",9
S2-N0504M03529.jpg,"[497, 0, 1920, 442]",20
S2-N0504M03530.jpg,"[56, 128, 122, 283]",18
S2-N0504M03530.jpg,"[509, 3, 1674, 258]",20
S2-N0504M03535.jpg,"[543, 441, 845, 844]",41
S2-N0504M03539.jpg,"[385, 0, 1920, 427]",20
S2-N0504M03550.jpg,"[0, 185, 213, 338]",20
S2-N0504M03567.jpg,"[755, 478, 901, 678]",24
S2-N0504M03579.jpg,"[1031, 0, 1212, 383]",15
S2-N0504M03579.jpg,"[1703, 134, 1842, 463]",15
S2-N0504M03579.jpg,"[0, 0, 800, 494]",20
S2-N0504M03580.jpg,"[1092, 6, 1265, 411]",15
S2-N0504M03580.jpg,"[1743, 135, 1872, 452]",15
S2-N0504M03580.jpg,"[0, 0, 889, 549]",20
S2-N0504M03581.jpg,"[1152, 341, 1210, 407]",9
S2-N0504M03581.jpg,"[1120, 0, 1286, 389]",15
S2-N0504M03581.jpg,"[1738, 109, 1886, 437]",15
S2-N0504M03581.jpg,"[0, 0, 965, 583]",20
S2-N0504M03582.jpg,"[1197, 0, 1920, 723]",20
S2-N0504M03583.jpg,"[792, 198, 875, 346]",18
S2-N0504M03583.jpg,"[1011, 0, 1920, 620]",20
S2-N0504M03585.jpg,"[0, 0, 667, 495]",20
S2-N0504M03586.jpg,"[818, 209, 917, 399]",18
S2-N0504M03586.jpg,"[198, 507, 296, 618]",24
S2-N0504M03586.jpg,"[1066, 0, 1920, 516]",20
S2-N0504M03590.jpg,"[621, 216, 719, 499]",14
S2-N0504M03590.jpg,"[441, 309, 519, 487]",18
S2-N0504M03590.jpg,"[684, 0, 1920, 686]",20
S2-N0504M03591.jpg,"[503, 0, 1920, 530]",20
S2-N0504M03592.jpg,"[133, 256, 234, 414]",18
S2-N0504M03592.jpg,"[567, 258, 1899, 586]",20
S2-N0504M03593.jpg,"[0, 236, 975, 458]",20
S2-N0504M03593.jpg,"[1370, 568, 1784, 1080]",23
S2-N0504M03608.jpg,"[419, 1, 592, 466]",15
S2-N0504M03611.jpg,"[395, 0, 559, 449]",15
S2-N0504M03621.jpg,"[0, 297, 319, 451]",20
S2-N0504M03622.jpg,"[0, 363, 304, 483]",20
S2-N0504M03625.jpg,"[0, 402, 728, 558]",20
S2-N0504M03694.jpg,"[0, 139, 192, 339]",20
S2-N0504M03696.jpg,"[462, 243, 873, 327]",20
S2-N0504M03696.jpg,"[962, 283, 1238, 363]",20
S2-N0504M03706.jpg,"[777, 241, 925, 508]",11
S2-N0504M03711.jpg,"[0, 79, 604, 244]",20
S2-N0504M03712.jpg,"[0, 59, 685, 304]",20
S2-N0505M00001.jpg,"[424, 536, 473, 934]",29
S2-N0505M00001.jpg,"[956, 78, 1140, 1080]",29
S2-N0505M00001.jpg,"[1480, 538, 1547, 912]",29
S2-N0505M00002.jpg,"[400, 532, 447, 923]",29
S2-N0505M00002.jpg,"[967, 34, 1104, 1080]",29
S2-N0505M00002.jpg,"[1469, 543, 1536, 910]",29
S2-N0505M00002.jpg,"[936, 425, 1016, 1029]",29
S2-N0505M00003.jpg,"[956, 0, 1140, 1078]",29
S2-N0505M00004.jpg,"[1051, 0, 1176, 1080]",29
S2-N0505M00004.jpg,"[989, 387, 1038, 1056]",29
S2-N0505M00004.jpg,"[382, 505, 431, 916]",29
S2-N0505M00004.jpg,"[1540, 541, 1589, 932]",29
S2-N0505M00005.jpg,"[971, 301, 1176, 890]",29
S2-N0505M00005.jpg,"[1584, 0, 1807, 1080]",29
S2-N0505M00006.jpg,"[389, 325, 447, 772]",29
S2-N0505M00006.jpg,"[1000, 274, 1233, 907]",29
S2-N0505M00006.jpg,"[1760, 0, 1920, 1080]",29
S2-N0505M00007.jpg,"[400, 330, 476, 790]",29
S2-N0505M00007.jpg,"[1196, 274, 1309, 954]",29
S2-N0505M00007.jpg,"[1033, 392, 1104, 825]",29
S2-N0505M00008.jpg,"[1282, 278, 1390, 986]",29
S2-N0505M00008.jpg,"[1095, 395, 1153, 852]",29
S2-N0505M00008.jpg,"[425, 331, 500, 813]",29
S2-N0505M00009.jpg,"[430, 319, 505, 824]",29
S2-N0505M00009.jpg,"[1121, 393, 1191, 857]",29
S2-N0505M00009.jpg,"[1348, 257, 1444, 1015]",29
S2-N0505M00010.jpg,"[1464, 230, 1540, 1054]",29
S2-N0505M00010.jpg,"[1180, 390, 1244, 878]",29
S2-N0505M00010.jpg,"[458, 307, 529, 837]",29
S2-N0505M00022.jpg,"[528, 458, 944, 679]",11
S2-N0505M00022.jpg,"[173, 122, 286, 987]",29
S2-N0505M00022.jpg,"[318, 284, 376, 780]",29
S2-N0505M00022.jpg,"[1283, 203, 1376, 932]",29
S2-N0505M00023.jpg,"[639, 473, 1069, 701]",11
S2-N0505M00023.jpg,"[1275, 206, 1348, 958]",29
S2-N0505M00023.jpg,"[88, 95, 215, 1017]",29
S2-N0505M00023.jpg,"[295, 292, 360, 798]",29
S2-N0505M00024.jpg,"[711, 481, 1035, 713]",11
S2-N0505M00024.jpg,"[1255, 193, 1345, 980]",29
S2-N0505M00024.jpg,"[23, 117, 160, 1038]",29
S2-N0505M00024.jpg,"[284, 306, 352, 808]",29
S2-N0505M00024.jpg,"[391, 382, 434, 727]",29
S2-N0505M00024.jpg,"[565, 473, 671, 640]",29
S2-N0505M00024.jpg,"[439, 423, 537, 687]",29
S2-N0505M00025.jpg,"[544, 434, 1229, 1007]",27
S2-N0505M00026.jpg,"[505, 423, 1232, 1004]",27
S2-N0505M00027.jpg,"[918, 578, 1393, 794]",23
S2-N0505M00028.jpg,"[814, 576, 1328, 807]",23
S2-N0505M00029.jpg,"[760, 492, 1306, 744]",23
S2-N0505M00030.jpg,"[594, 391, 1206, 666]",23
S2-N0505M00032.jpg,"[584, 361, 1336, 721]",23
S2-N0505M00033.jpg,"[624, 350, 1424, 718]",23
S2-N0505M00034.jpg,"[560, 378, 1467, 805]",23
S2-N0505M00035.jpg,"[452, 447, 1471, 941]",23
S2-N0505M00036.jpg,"[0, 520, 1140, 1080]",23
S2-N0505M00037.jpg,"[10, 188, 1574, 945]",11
S2-N0505M00038.jpg,"[41, 150, 1599, 953]",11
S2-N0505M00038.jpg,"[30, 279, 109, 537]",29
S2-N0505M00039.jpg,"[0, 131, 1402, 957]",11
S2-N0505M00039.jpg,"[40, 267, 133, 523]",29
S2-N0505M00040.jpg,"[0, 111, 1069, 966]",11
S2-N0505M00040.jpg,"[0, 210, 158, 549]",29
S2-N0505M00041.jpg,"[444, 429, 727, 595]",16
S2-N0505M00041.jpg,"[34, 121, 258, 835]",29
S2-N0505M00041.jpg,"[662, 207, 1023, 736]",29
S2-N0505M00041.jpg,"[841, 438, 1224, 825]",24
S2-N0505M00041.jpg,"[1080, 620, 1219, 852]",41
S2-N0505M00042.jpg,"[463, 406, 758, 575]",16
S2-N0505M00042.jpg,"[29, 63, 261, 817]",29
S2-N0505M00042.jpg,"[653, 207, 924, 686]",29
S2-N0505M00042.jpg,"[1342, 252, 1535, 653]",29
S2-N0505M00042.jpg,"[863, 412, 1291, 858]",24
S2-N0505M00042.jpg,"[1143, 607, 1297, 858]",41
S2-N0505M00043.jpg,"[463, 388, 752, 559]",16
S2-N0505M00043.jpg,"[866, 383, 1229, 875]",24
S2-N0505M00043.jpg,"[1017, 393, 1320, 847]",24
S2-N0505M00043.jpg,"[0, 5, 222, 831]",29
S2-N0505M00043.jpg,"[1380, 224, 1581, 641]",29
S2-N0505M00043.jpg,"[696, 196, 803, 692]",29
S2-N0505M00043.jpg,"[815, 183, 931, 594]",29
S2-N0505M00043.jpg,"[1184, 602, 1344, 879]",41
S2-N0505M00045.jpg,"[474, 383, 777, 568]",16
S2-N0505M00045.jpg,"[3, 0, 172, 900]",29
S2-N0505M00045.jpg,"[679, 166, 986, 685]",29
S2-N0505M00045.jpg,"[1505, 221, 1807, 700]",29
S2-N0505M00045.jpg,"[924, 392, 1442, 976]",24
S2-N0505M00045.jpg,"[1324, 649, 1519, 997]",41
S2-N0505M00046.jpg,"[408, 382, 722, 566]",16
S2-N0505M00046.jpg,"[619, 121, 943, 651]",29
S2-N0505M00046.jpg,"[1509, 177, 1805, 706]",29
S2-N0505M00046.jpg,"[880, 385, 1467, 1034]",24
S2-N0505M00046.jpg,"[1318, 668, 1530, 1048]",41
S2-N0505M00047.jpg,"[402, 375, 729, 587]",16
S2-N0505M00047.jpg,"[911, 374, 1460, 1077]",24
S2-N0505M00047.jpg,"[620, 10, 862, 725]",29
S2-N0505M00047.jpg,"[1584, 292, 1896, 541]",29
S2-N0505M00047.jpg,"[911, 130, 1264, 378]",29
S2-N0505M00047.jpg,"[1411, 696, 1646, 1080]",41
S2-N0505M00048.jpg,"[235, 329, 588, 540]",16
S2-N0505M00048.jpg,"[462, 49, 839, 649]",29
S2-N0505M00048.jpg,"[987, 5, 1179, 305]",29
S2-N0505M00048.jpg,"[847, 316, 1508, 1080]",24
S2-N0505M00048.jpg,"[1625, 224, 1671, 564]",29
S2-N0505M00048.jpg,"[1648, 233, 1694, 562]",29
S2-N0505M00048.jpg,"[1541, 227, 1611, 558]",29
S2-N0505M00048.jpg,"[1338, 655, 1573, 1080]",41
S2-N0505M00050.jpg,"[529, 29, 1268, 933]",24
S2-N0505M00050.jpg,"[1149, 382, 1400, 910]",41
S2-N0505M00051.jpg,"[472, 15, 1258, 986]",24
S2-N0505M00051.jpg,"[1148, 452, 1403, 955]",41
S2-N0505M00052.jpg,"[302, 7, 1162, 1074]",24
S2-N0505M00052.jpg,"[1081, 477, 1357, 1013]",41
S2-N0505M00053.jpg,"[378, 54, 1289, 1080]",24
S2-N0505M00053.jpg,"[1182, 566, 1465, 1080]",41
S2-N0505M00054.jpg,"[36, 5, 298, 517]",29
S2-N0505M00054.jpg,"[398, 134, 1305, 1080]",24
S2-N0505M00054.jpg,"[1221, 639, 1514, 1080]",41
S2-N0505M00055.jpg,"[70, 10, 165, 553]",29
S2-N0505M00055.jpg,"[231, 163, 1173, 1080]",24
S2-N0505M00055.jpg,"[1071, 658, 1368, 1080]",41
S2-N0505M00056.jpg,"[17, 165, 1004, 1080]",24
S2-N0505M00056.jpg,"[852, 660, 1190, 1080]",41
S2-N0505M00057.jpg,"[0, 159, 956, 1080]",24
S2-N0505M00057.jpg,"[897, 0, 1118, 425]",29
S2-N0505M00057.jpg,"[749, 691, 1082, 1080]",41
S2-N0505M00058.jpg,"[922, 3, 1207, 438]",29
S2-N0505M00058.jpg,"[0, 178, 971, 1080]",24
S2-N0505M00058.jpg,"[693, 790, 1041, 1080]",41
S2-N0505M00059.jpg,"[36, 148, 1161, 1080]",24
S2-N0505M00059.jpg,"[829, 820, 1209, 1080]",41
S2-N0505M00060.jpg,"[470, 155, 1600, 1070]",24
S2-N0505M00060.jpg,"[1599, 0, 1838, 678]",29
S2-N0505M00061.jpg,"[68, 7, 212, 192]",31
S2-N0505M00061.jpg,"[1664, 9, 1908, 685]",29
S2-N0505M00061.jpg,"[477, 140, 1658, 1080]",24
S2-N0505M00062.jpg,"[560, 143, 1625, 961]",24
S2-N0505M00062.jpg,"[0, 0, 218, 238]",31
S2-N0505M00062.jpg,"[267, 0, 400, 170]",31
S2-N0505M00062.jpg,"[992, 781, 1368, 1080]",41
S2-N0505M00063.jpg,"[566, 134, 1686, 1080]",24
S2-N0505M00063.jpg,"[0, 0, 496, 112]",31
S2-N0505M00063.jpg,"[0, 126, 336, 227]",29
S2-N0505M00063.jpg,"[1070, 718, 1419, 1080]",41
S2-N0505M00064.jpg,"[45, 38, 275, 169]",29
S2-N0505M00064.jpg,"[629, 67, 1778, 1080]",24
S2-N0505M00064.jpg,"[1129, 614, 1475, 1080]",41
S2-N0505M00065.jpg,"[1640, 0, 1903, 521]",29
S2-N0505M00065.jpg,"[4, 6, 135, 110]",29
S2-N0505M00065.jpg,"[559, 0, 1550, 1080]",24
S2-N0505M00065.jpg,"[1027, 558, 1370, 1080]",41
S2-N0505M00066.jpg,"[10, 17, 162, 112]",29
S2-N0505M00066.jpg,"[1642, 10, 1911, 510]",29
S2-N0505M00066.jpg,"[509, 1, 1569, 1070]",24
S2-N0505M00066.jpg,"[977, 567, 1345, 1080]",41
S2-N0505M00080.jpg,"[257, 0, 1108, 1068]",31
S2-N0505M00080.jpg,"[1153, 2, 1920, 895]",31
S2-N0505M00081.jpg,"[29, 45, 243, 703]",31
S2-N0505M00081.jpg,"[398, 0, 1920, 1080]",31
S2-N0505M00082.jpg,"[22, 41, 367, 741]",31
S2-N0505M00082.jpg,"[505, 0, 1891, 1068]",31
S2-N0505M00083.jpg,"[26, 167, 484, 855]",31
S2-N0505M00083.jpg,"[665, 0, 1920, 1080]",31
S2-N0505M00084.jpg,"[60, 179, 700, 929]",31
S2-N0505M00084.jpg,"[912, 14, 1901, 1066]",31
S2-N0505M00085.jpg,"[12, 500, 853, 910]",31
S2-N0505M00085.jpg,"[15, 26, 543, 467]",31
S2-N0505M00085.jpg,"[1048, 12, 1915, 1080]",31
S2-N0505M00086.jpg,"[17, 122, 629, 972]",31
S2-N0505M00086.jpg,"[781, 15, 1877, 1074]",31
S2-N0505M00087.jpg,"[389, 10, 1810, 1074]",31
S2-N0505M00088.jpg,"[39, 7, 981, 1062]",31
S2-N0505M00088.jpg,"[1093, 7, 1881, 1065]",31
S2-N0505M00089.jpg,"[8, 17, 1912, 510]",31
S2-N0505M00089.jpg,"[5, 529, 1579, 1065]",31
S2-N0505M00090.jpg,"[20, 522, 1629, 1074]",31
S2-N0505M00090.jpg,"[0, 0, 1851, 494]",31
S2-N0505M00091.jpg,"[186, 0, 1741, 1070]",31
S2-N0505M00092.jpg,"[379, 0, 1799, 1070]",31
S2-N0505M00093.jpg,"[753, 205, 1065, 822]",24
S2-N0505M00094.jpg,"[628, 206, 1079, 909]",24
S2-N0505M00095.jpg,"[647, 218, 1078, 980]",24
S2-N0505M00096.jpg,"[704, 227, 1166, 1063]",24
S2-N0505M00097.jpg,"[644, 203, 1149, 1080]",24
S2-N0505M00098.jpg,"[507, 242, 1018, 1080]",24
S2-N0505M00099.jpg,"[464, 187, 1129, 1080]",24
S2-N0505M00100.jpg,"[671, 155, 1226, 1080]",24
S2-N0505M00101.jpg,"[986, 87, 1657, 1080]",24
S2-N0505M00103.jpg,"[1016, 0, 1733, 1080]",24
S2-N0505M00104.jpg,"[810, 0, 1442, 1024]",24
S2-N0505M00105.jpg,"[687, 0, 1287, 998]",24
S2-N0505M00106.jpg,"[671, 0, 1336, 1080]",24
S2-N0505M00107.jpg,"[747, 0, 1558, 1080]",24
S2-N0505M00108.jpg,"[789, 0, 1711, 1080]",24
S2-N0505M00109.jpg,"[800, 0, 1622, 1080]",24
S2-N0505M00110.jpg,"[714, 0, 1358, 932]",24
S2-N0505M00111.jpg,"[660, 0, 1265, 975]",24
S2-N0505M00112.jpg,"[796, 0, 1381, 981]",24
S2-N0505M00113.jpg,"[868, 69, 1413, 1012]",24
S2-N0505M00115.jpg,"[807, 56, 1312, 909]",24
S2-N0505M00116.jpg,"[1246, 117, 1817, 964]",24
S2-N0505M00154.jpg,"[1239, 26, 1462, 331]",31
S2-N0505M00154.jpg,"[1500, 15, 1820, 205]",31
S2-N0505M00154.jpg,"[17, 44, 1211, 710]",31
S2-N0505M00155.jpg,"[15, 319, 820, 805]",31
S2-N0505M00155.jpg,"[0, 0, 1346, 285]",31
S2-N0505M00155.jpg,"[1649, 0, 1920, 1018]",31
S2-N0505M00156.jpg,"[1646, 0, 1920, 1080]",31
S2-N0505M00156.jpg,"[581, 0, 1272, 271]",31
S2-N0505M00156.jpg,"[0, 0, 727, 855]",31
S2-N0505M00157.jpg,"[0, 0, 600, 1043]",31
S2-N0505M00157.jpg,"[605, 3, 1205, 262]",31
S2-N0505M00157.jpg,"[1634, 0, 1920, 1080]",31
S2-N0505M00158.jpg,"[431, 284, 762, 817]",31
S2-N0505M00158.jpg,"[1765, 15, 1905, 1074]",31
S2-N0505M00158.jpg,"[0, 0, 1250, 269]",31
S2-N0505M00175.jpg,"[4, 0, 1444, 670]",31
S2-N0505M00175.jpg,"[1456, 174, 1844, 425]",31
S2-N0505M00176.jpg,"[0, 0, 1392, 706]",31
S2-N0505M00176.jpg,"[1328, 167, 1799, 435]",31
S2-N0505M00177.jpg,"[0, 0, 1656, 705]",31
S2-N0505M00177.jpg,"[1593, 194, 1920, 514]",31
S2-N0505M00178.jpg,"[0, 0, 1889, 598]",31
S2-N0505M00179.jpg,"[0, 0, 1548, 617]",31
S2-N0505M00179.jpg,"[1503, 1, 1920, 260]",31
S2-N0505M00180.jpg,"[0, 0, 1322, 756]",31
S2-N0505M00180.jpg,"[1296, 76, 1749, 405]",31
S2-N0505M00181.jpg,"[0, 0, 1196, 785]",31
S2-N0505M00181.jpg,"[1193, 87, 1609, 412]",31
S2-N0505M00182.jpg,"[0, 0, 902, 722]",31
S2-N0505M00182.jpg,"[910, 105, 1308, 401]",31
S2-N0505M00198.jpg,"[4, 169, 162, 310]",31
S2-N0505M00199.jpg,"[0, 160, 248, 322]",31
S2-N0505M00200.jpg,"[1, 149, 338, 294]",31
S2-N0505M00214.jpg,"[1223, 559, 1339, 660]",11
S2-N0505M00214.jpg,"[0, 0, 1058, 787]",20
S2-N0505M00234.jpg,"[917, 484, 1052, 606]",11
S2-N0505M00234.jpg,"[0, 0, 662, 683]",20
S2-N0505M00235.jpg,"[694, 586, 835, 711]",11
S2-N0505M00235.jpg,"[1632, 628, 1753, 743]",11
S2-N0505M00235.jpg,"[0, 0, 408, 761]",20
S2-N0505M00236.jpg,"[565, 617, 717, 747]",11
S2-N0505M00236.jpg,"[1507, 664, 1636, 776]",11
S2-N0505M00236.jpg,"[0, 0, 270, 683]",20
S2-N0505M00237.jpg,"[482, 625, 639, 759]",11
S2-N0505M00237.jpg,"[1433, 672, 1560, 785]",11
S2-N0505M00237.jpg,"[0, 0, 165, 742]",20
S2-N0505M00238.jpg,"[489, 628, 646, 764]",11
S2-N0505M00238.jpg,"[1456, 674, 1573, 807]",11
S2-N0505M00238.jpg,"[0, 16, 156, 731]",20
S2-N0505M00239.jpg,"[468, 627, 636, 768]",11
S2-N0505M00239.jpg,"[1472, 678, 1618, 789]",11
S2-N0505M00239.jpg,"[0, 70, 116, 843]",20
S2-N0505M00241.jpg,"[1406, 679, 1552, 793]",11
S2-N0505M00241.jpg,"[422, 631, 557, 782]",11
S2-N0505M00242.jpg,"[1418, 680, 1569, 797]",11
S2-N0505M00242.jpg,"[378, 629, 555, 785]",11
S2-N0505M00243.jpg,"[1444, 704, 1598, 811]",11
S2-N0505M00244.jpg,"[393, 656, 577, 814]",11
S2-N0505M00244.jpg,"[1475, 709, 1633, 829]",11
S2-N0505M00245.jpg,"[421, 652, 608, 813]",11
S2-N0505M00245.jpg,"[1538, 706, 1711, 833]",11
S2-N0505M00246.jpg,"[419, 655, 618, 821]",11
S2-N0505M00246.jpg,"[1569, 710, 1749, 839]",11
S2-N0505M00247.jpg,"[1424, 712, 1588, 845]",11
S2-N0505M00247.jpg,"[272, 657, 448, 833]",11
S2-N0505M00248.jpg,"[0, 650, 162, 848]",11
S2-N0505M00248.jpg,"[1185, 715, 1334, 842]",11
S2-N0505M00248.jpg,"[1570, 57, 1825, 777]",15
S2-N0505M00249.jpg,"[665, 786, 820, 914]",11
S2-N0505M00249.jpg,"[1029, 210, 1265, 848]",15
S2-N0505M00249.jpg,"[1223, 681, 1920, 884]",31
S2-N0505M00251.jpg,"[136, 856, 328, 1001]",11
S2-N0505M00251.jpg,"[580, 289, 832, 949]",15
S2-N0505M00251.jpg,"[791, 773, 1664, 952]",31
S2-N0505M00252.jpg,"[106, 897, 305, 1050]",11
S2-N0505M00252.jpg,"[565, 324, 822, 984]",15
S2-N0505M00252.jpg,"[781, 815, 1642, 986]",31
S2-N0505M00256.jpg,"[664, 973, 822, 1080]",11
S2-N0505M00256.jpg,"[1037, 367, 1304, 1074]",15
S2-N0505M00256.jpg,"[1290, 853, 1758, 1025]",31
S2-N0505M00257.jpg,"[689, 957, 791, 1080]",11
S2-N0505M00257.jpg,"[1113, 362, 1285, 1000]",15
S2-N0505M00257.jpg,"[1315, 848, 1919, 1037]",31
S2-N0505M00258.jpg,"[734, 973, 881, 1080]",11
S2-N0505M00258.jpg,"[1089, 359, 1349, 1073]",15
S2-N0505M00258.jpg,"[1371, 843, 1914, 1032]",31
S2-N0505M00259.jpg,"[811, 950, 971, 1080]",11
S2-N0505M00259.jpg,"[1167, 348, 1426, 1048]",15
S2-N0505M00259.jpg,"[1460, 851, 1920, 1031]",31
S2-N0505M00262.jpg,"[871, 532, 1170, 839]",11
S2-N0505M00262.jpg,"[872, 706, 932, 801]",24
S2-N0505M00263.jpg,"[888, 514, 1202, 837]",11
S2-N0505M00263.jpg,"[898, 706, 960, 797]",24
S2-N0505M00264.jpg,"[840, 495, 1120, 837]",11
S2-N0505M00264.jpg,"[798, 689, 864, 778]",24
S2-N0505M00265.jpg,"[762, 498, 1087, 842]",11
S2-N0505M00265.jpg,"[765, 691, 831, 796]",24
S2-N0505M00267.jpg,"[729, 484, 1035, 857]",11
S2-N0505M00267.jpg,"[683, 700, 754, 806]",24
S2-N0505M00268.jpg,"[686, 480, 1063, 869]",11
S2-N0505M00268.jpg,"[701, 697, 770, 814]",24
S2-N0505M00269.jpg,"[735, 478, 1067, 884]",11
S2-N0505M00269.jpg,"[683, 706, 757, 836]",24
S2-N0505M00270.jpg,"[634, 475, 1045, 904]",11
S2-N0505M00270.jpg,"[648, 717, 728, 847]",24
S2-N0505M00271.jpg,"[647, 422, 1079, 872]",11
S2-N0505M00271.jpg,"[661, 675, 746, 761]",24
S2-N0505M00272.jpg,"[631, 331, 1100, 811]",11
S2-N0505M00272.jpg,"[668, 604, 750, 731]",24
S2-N0505M00273.jpg,"[671, 313, 1140, 804]",11
S2-N0505M00273.jpg,"[692, 594, 777, 734]",24
S2-N0505M00274.jpg,"[709, 290, 1209, 810]",11
S2-N0505M00274.jpg,"[731, 585, 818, 734]",24
S2-N0505M00275.jpg,"[640, 257, 1255, 825]",11
S2-N0505M00275.jpg,"[742, 588, 838, 671]",24
S2-N0505M00276.jpg,"[767, 242, 1349, 844]",11
S2-N0505M00276.jpg,"[792, 576, 893, 743]",24
S2-N0505M00277.jpg,"[773, 227, 1376, 850]",11
S2-N0505M00277.jpg,"[789, 583, 893, 763]",24
S2-N0505M00278.jpg,"[805, 194, 1457, 878]",11
S2-N0505M00278.jpg,"[810, 576, 918, 751]",24
S2-N0505M00279.jpg,"[850, 186, 1551, 912]",11
S2-N0505M00279.jpg,"[841, 585, 959, 778]",24
S2-N0505M00280.jpg,"[652, 156, 1373, 906]",11
S2-N0505M00280.jpg,"[642, 583, 774, 797]",24
S2-N0505M00281.jpg,"[661, 98, 1449, 940]",11
S2-N0505M00281.jpg,"[644, 582, 766, 804]",24
S2-N0505M00282.jpg,"[707, 87, 1540, 968]",11
S2-N0505M00282.jpg,"[644, 572, 798, 816]",24
S2-N0505M00283.jpg,"[455, 27, 1471, 992]",11
S2-N0505M00283.jpg,"[517, 572, 665, 831]",24
S2-N0505M00284.jpg,"[474, 10, 1594, 1048]",11
S2-N0505M00284.jpg,"[545, 584, 704, 848]",24
S2-N0505M00285.jpg,"[681, 0, 1699, 1080]",11
S2-N0505M00285.jpg,"[569, 621, 733, 870]",24
S2-N0505M00286.jpg,"[553, 0, 1843, 1080]",11
S2-N0505M00286.jpg,"[580, 604, 756, 778]",24
S2-N0505M00287.jpg,"[687, 0, 1920, 1080]",11
S2-N0505M00287.jpg,"[660, 608, 845, 934]",24
S2-N0505M00288.jpg,"[561, 0, 1920, 1080]",11
S2-N0505M00288.jpg,"[526, 644, 716, 946]",24
S2-N0505M00289.jpg,"[366, 0, 1729, 1080]",11
S2-N0505M00289.jpg,"[282, 625, 536, 1016]",24
S2-N0505M00290.jpg,"[350, 0, 1636, 1080]",11
S2-N0505M00290.jpg,"[228, 645, 463, 1032]",24
S2-N0505M00292.jpg,"[456, 103, 1446, 1080]",11
S2-N0505M00292.jpg,"[141, 749, 372, 971]",24
S2-N0505M00293.jpg,"[585, 113, 1543, 1080]",11
S2-N0505M00293.jpg,"[267, 744, 509, 1070]",24
S2-N0505M00294.jpg,"[739, 94, 1704, 1080]",11
S2-N0505M00294.jpg,"[438, 712, 664, 1065]",24
S2-N0505M00297.jpg,"[886, 380, 1817, 1080]",11
